Recipe Name,Recipe Id,Ingredient Title,subtitle,ingredient,supcs,cuisine
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,1 tablespoon Arrezzio Imperial olive oil,"4477941, 4477962, 4497301, 5655618, 5846714, 5847029","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,"2 Imperial Fresh garlic cloves, minced","1821537, 7127443, 8853954","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,¼ cup finely chopped Imperial Fresh yellow onion,"1000405, 1094721, 8313918, 5430202, 1074747, 7750243","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,¾ cup Sysco Imperial mayonnaise,"4002416, 4002390, 4116364","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,1 teaspoon grated Imperial Fresh ginger,"1185545, 7049235","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,1 teaspoon Sysco Imperial ground coriander,"1771373, 4156319, 4929275, 5228671","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,½ teaspoon Sysco Imperial ground turmeric,"1771247, 1771254, 4156859, 5229802","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,¼ teaspoon Sysco Imperial fresh ground black pepper,"5229273, 5229281, 5229356, 5229331","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,¼ teaspoon ground cardamom,7775398,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,¼ teaspoon Sysco Imperial ground cayenne pepper,5229398,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Japanese Curry Mayo,,¼ teaspoon Sysco Imperial ground cumin,5228713,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,4 Imperial Fresh garlic cloves,"1821537, 7127443, 8853954","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,1 cup International Supreme rice wine vinegar,5872353,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,2 tablespoons Sysco Classic granulated sugar,4782694,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,2 teaspoons Sysco Classic kosher salt,6040760,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,1 teaspoon Sysco Imperial coriander seeds,"1771373, 4156319, 4929275, 5228671","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,½ teaspoon Sysco Imperial whole black peppercorns,6255659,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,"4 Persian cucumbers, thinly sliced","1000314, 7410640","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,Quick Pickled Persian Cucumber & Red Onion,,"1 Imperial Fresh small red onion, thinly sliced","8313967, 1039494, 1094663, 5098905, 8399925","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,For Serving,,4 Sysco Classic Chicken Katsu,7084885,"Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,For Serving,,"4 Baker’s Source Classic brioche buns, split","2941593, 5151715, 5151723, 5283447","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,For Serving,,2 cups chopped butter lettuce,"6255659, 0326043, 3183993, 1179701","Fusion, Japanese"
Chicken Katsu Curry Sandwich,5603,For Serving,,½ cup thinly sliced Imperial Fresh radishes,"8397747, 9830407, 6894232, 7441157","Fusion, Japanese"
Korean-Style Short Ribs,5605,Gochujang-BBQ Sauce,,1 cup Sysco Imperial barbeque sauce,"4602732, 4606228, 4606261, 4606329, 4606388, 4606293",Korean
Korean-Style Short Ribs,5605,Gochujang-BBQ Sauce,,½ cup gochujang sauce,,Korean
Korean-Style Short Ribs,5605,Gochujang-BBQ Sauce,,2 tablespoons Sysco Supreme sesame oil,4546818,Korean
Korean-Style Short Ribs,5605,Gochujang-BBQ Sauce,,2 tablespoons Jade Mountain Classic soy sauce,"9153982, 3252400",Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,½ cup International Supreme rice wine vinegar,"0697615, 8933060, 0730648",Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,1 tablespoon Sysco Classic granulated sugar,2926727,Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,1 teaspoon Sysco Classic kosher salt,6040760,Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,2 cups shredded daikon radish,"9351479, 7068324, 6902373",Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,1 cup shredded Imperial Fresh carrots,"1184977, 2226983, 2227007, 6518013, 1000546, 1675743, 1706092, 2227015, 6431118, 1706415",Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,1 cup thinly sliced napa cabbage,2308153,Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,½ cup thinly sliced Imperial Fresh red onion,"1039494, 1094663, 1623610, 3341104, 5098905, 8313967, 8399925, 8877748, 1705995",Korean
Korean-Style Short Ribs,5605,Pickled Daikon-Onion Slaw,,¼ cup thinly sliced Imperial Fresh green onion,"7350788, 8678120, 6728232",Korean
Korean-Style Short Ribs,5605,For Serving,,¼ cup Sysco Supreme sesame oil,4546818,Korean
Korean-Style Short Ribs,5605,For Serving,,8 Sysco Classic Sous Vide Bone-In Short Ribs,7086160,Korean
Korean-Style Short Ribs,5605,For Serving,,2 cups Sysco Classic beef broth,"8439244, 5568233",Korean
Korean-Style Short Ribs,5605,For Serving,,¼ cup Imperial Fresh sliced green onions,"7350788, 8678120, 6728232",Korean
Korean-Style Short Ribs,5605,For Serving,,2 tablespoons Sysco Imperial sesame seeds,"2473144, 2473132, 3620192",Korean
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,"1 cup Sysco Natural fresh strawberries, hulled and quartered",,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,¼ cup Sysco Imperial maple syrup,,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,¼ cup Sysco Classic molasses,,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,¼ cup Sysco Classic apple cider vinegar,,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,2 tablespoons Sysco Natural lemon juice,,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,½ teaspoon Sysco Classic kosher salt,,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,¼ teaspoon Sysco Imperial fresh ground black pepper,,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,1 tablespoon Sysco Imperial poppy seeds (optional),,American
Bacon-Wrapped Chicken Roulade,5575,Strawberry-Molasses Vinaigrette,,½ cup Arrezzio Imperial olive oil,,American
Bacon-Wrapped Chicken Roulade,5575,Bacon-Wrapped Chicken Roulade,,"1 cup Block and Barrel Imperial goat cheese, softened",,American
Bacon-Wrapped Chicken Roulade,5575,Bacon-Wrapped Chicken Roulade,,2 cups Imperial Fresh arugula,,American
Bacon-Wrapped Chicken Roulade,5575,Bacon-Wrapped Chicken Roulade,,4 Sysco Classic Ultra-Thin Chicken Breasts,,American
Bacon-Wrapped Chicken Roulade,5575,Bacon-Wrapped Chicken Roulade,,4 strips thick-cut Sysco Classic pepper bacon,,American
Bacon-Wrapped Chicken Roulade,5575,For Serving,,2 tablespoons Arrezzio Imperial olive oil,,American
Bacon-Wrapped Chicken Roulade,5575,For Serving,,½ teaspoon Sysco Classic kosher salt,,American
Sysco Simply Classic Burger,4837,,,1 ea. Baker’s Source Brioche Bun,"2941593, 5151715, 5151723, 5283447",American
Sysco Simply Classic Burger,4837,,,1 ½ Tbs. Arrezzio Classic Olive Oil,,American
Sysco Simply Classic Burger,4837,,,1 ea.  Sysco Simply Patty,9906370,American
Sysco Simply Classic Burger,4837,,,1 ea. Sliced Vegan Cheese,7985573,American
Sysco Simply Classic Burger,4837,,,1 oz. Iceberg Lettuce,"1675610, 1906759, 1908318",American
Sysco Simply Classic Burger,4837,,,1 ea. Tomato Slice,"1008630, 1008648, 1008655",American
Sysco Simply Classic Burger,4837,,,2 ea. Red Onion Slices,"8313967, 1039494, 1094663, 5098905, 8399925",American
Sysco Simply Classic Burger,4837,,,4 ea. Block & Barrel Imperial Hamburger Dill Pickles,"1851914, 4000550, 4041018",American
Sysco Simply Classic Burger,4837,,,2 Tbsp. Vegan Mayonnaise,"7048436, 9911903",American
Sysco Simply Classic Burger,4837,,,2 cloves garlic,"1821537, 7127443, 8853954",American
Sysco Simply Classic Burger,4837,,,1 Tbsp. fresh lemon juice,"2252005, 2252013, 2252021, 2252039",American
Sysco Simply Classic Burger,4837,,,1 Tbsp. Liquid from Canned Chickpeas plus 6 Canned Chickpeas,"7042244, 9796863",American
Sysco Simply Classic Burger,4837,,,1/3 cup Vegetable Oil,"4119061, 4119079",American
Sysco Simply Classic Burger,4837,,,1/8 cup Olive Oil,"4477941, 4477962",American
Sysco Simply Classic Burger,4837,,,Salt and pepper to taste,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,,,1 ea.  Baker’s Source Brioche Bun,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,,,1 ½ Tbsp. Arrezzio Classic Olive Oil,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,,,1 ea.  Sysco Simply Patty,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,,,1 oz. Arugula,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,,,1 ea. Tomato Slice,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,,,2 Tbsp. Black Garlic Aioli,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,8 cloves Black Garlic,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,2 cloves Raw Garlic,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,1 Tbsp. Fresh Lemon Juice,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,2 Tbsp. Liquid from Canned Chickpeas plus 6 Canned Chickpeas,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,1/3 cup Vegetable Oil,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,1/8 cup Olive Oil,,American
Sysco Simply Burger with Arugula and Black Garlic Aioli,4787,Black Garlic Aioli,,Salt and pepper to taste,,American
Soondubu Jjigae Burrito,5281,,,"6 oz. Butcher’s Block pork butt, fat removed",,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,"1 cup kimchi, drained, with juice reserved",,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,1 Tbsp. Sysco Supreme sesame oil,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,1 Tbsp. gochugaru (Korean red pepper flakes),,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,"1 Tbsp. Imperial Fresh garlic, chopped",,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,1 cup Sysco Imperial Seafood Base fish stock,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,2 Tbsp. reserved kimchi juice,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,12 oz. Sysco Classic soft tofu/silken tofu,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,½ tsp. Sysco Imperial McCormick black pepper,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,½ tsp. Sysco Classic Salt,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,"1 Imperial Fresh scallion, finely sliced",,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,2 cups Jade Mountain steamed sushi rice,,"Fusion, Korean"
Soondubu Jjigae Burrito,5281,,,2 Block & Barrel Classic large flour tortilla wraps,,"Fusion, Korean"
Garlic and Herb Compound Butter,5107,,,"1 lb Wholesome Farms Imperial butter, unsalted, softened",,American
Garlic and Herb Compound Butter,5107,,,"1/4 cup Arrezzio Imperial parmesan cheese, grated",,American
Garlic and Herb Compound Butter,5107,,,1 Tbsp Sysco Imperial Salt Free Garlic & Herb Seasoning,,American
Garlic and Herb Chickpea Salad,5105,,,2 Tbsp Arrezzio Imperial olive oil,,American
Garlic and Herb Chickpea Salad,5105,,,2 Tbsp white wine vinegar,,American
Garlic and Herb Chickpea Salad,5105,,,2 tsp Sysco Imperial Salt Free Garlic & Herb Seasoning,,American
Garlic and Herb Chickpea Salad,5105,,,"1-14 oz can Sysco Classic chickpeas, drained and rinsed",,American
Garlic and Herb Chickpea Salad,5105,,,"1/2 cup English cucumber, 1/4″ dice",,American
Garlic and Herb Chickpea Salad,5105,,,"1/4 cup red bell pepper, 1/4″ dice",,American
Garlic and Herb Chickpea Salad,5105,,,"1/2 cup zucchini, 1/4″ dice",,American
Garlic and Herb Chickpea Salad,5105,,,"1/4 cup red onion, 1/4″ dice",,American
Honey Garlic Carrots,5096,,,1 1/2 cup water,,American
Honey Garlic Carrots,5096,,,1 lb baby cut carrots,,American
Honey Garlic Carrots,5096,,,1 Tbsp Arrezzio Imperial olive oil,,American
Honey Garlic Carrots,5096,,,2 Tbsp Sysco Classic honey,,American
Honey Garlic Carrots,5096,,,2 Tbsp orange juice,,American
Honey Garlic Carrots,5096,,,2 tsp Sysco Imperial salt-free garlic & herb seasoning,,American
Honey Garlic Carrots,5096,,,1/8 tsp Sysco Classic kosher salt,,American
Creamy Herb Dip,5092,,,"1/3 Wholesome Farms Imperial plain Greek yogurt, 0% fat",,American
Creamy Herb Dip,5092,,,3 Tbsp Sysco Imperial mayonnaise,,American
Creamy Herb Dip,5092,,,1 tsp Sysco Imperial Salt Free Signature Seasoning Blend,,American
Creamy Herb Dip,5092,,,1 tsp lemon juice,,American
Creamy Herb Dip,5092,,,"1/4 tsp Sysco Imperial black pepper, coarse grind",,American
Herb Roasted Pork Tenderloin,5090,,,2 tsp Sysco Imperial salt-free signature seasoning blend,,American
Herb Roasted Pork Tenderloin,5090,,,"1/2 tsp McCormick culinary garlic, minced",,American
Herb Roasted Pork Tenderloin,5090,,,1 1/2 lb Butcher’s Block pork tenderloin,,American
Herb Roasted Pork Tenderloin,5090,,,1 Tbsp Arrezzio Imperial olive oil,,American
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,1 tsp International Imperial Dijion mustard,,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1/4 cup lemon juice, freshly squeezed",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,1 tsp Sysco Classic kosher salt,,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,1/2 tsp McCormick culinary mint leaves,,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,1/2 cup Arrezzio Imperial olive oil,,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1/4 cup red onion, small dice",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1/3 cup Sysco Imperial feta cheese, crumbled",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1/3 cup grape tomatoes, halved",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1/4 cup Kalamata olives, pitted, halved",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1/2 cup cucumber, small dice",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"1 Tbsp parsley leaves, chopped",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Quinoa Salad,,"2 cups red quinoa, cooked",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Herbed Grilled Chicken,,"1 lb Sysco Classic chicken breast, 4 oz portions",,Mediterranean
Mediterranean Quinoa Salad with Grilled Chicken,5088,Herbed Grilled Chicken,,1 Tbsp Sysco Imperial salt-free signautre seasoning blend,,Mediterranean
Garlic Lemon Pepper Shrimp,5086,,,"1 lb Portico Imperial shrimp, 20-24 ct., P&D",,American
Garlic Lemon Pepper Shrimp,5086,,,"2 tsp Sysco Imperial salt-free lemon & pepper seasoning, divided",,American
Garlic Lemon Pepper Shrimp,5086,,,"3/4 cup Wholesome Farms Imperial butter, cubed, divided",,American
Garlic Lemon Pepper Shrimp,5086,,,"1 Tbsp garlic, thinly sliced",,American
Garlic Lemon Pepper Shrimp,5086,,,2 cups dry white wine,,American
Garlic Lemon Pepper Shrimp,5086,,,1 Tbsp cornstarch,,American
Garlic Lemon Pepper Shrimp,5086,,,1 Tbsp cold water,,American
Garlic Lemon Pepper Shrimp,5086,,,1 Tbsp Sysco Imperial parsley flakes,,American
Baked Green Bean Fries,5084,,,1/2 cup Sysco Classic all purpose flour,8378111,American
Baked Green Bean Fries,5084,,,"2 each Wholesome Farms Classic eggs, beaten",2105849,American
Baked Green Bean Fries,5084,,,1 cup Jade Mountain Classic Panko bread crumbs,5966116,American
Baked Green Bean Fries,5084,,,"1 Tbsp Sysco Imperial salt-free lemon pepper seasoning, divided",9806480,American
Baked Green Bean Fries,5084,,,"1/2 cup Arrezzio Imperial parmesan cheese, grated",2389278,American
Baked Green Bean Fries,5084,,,1/2 tsp McCormick garlic powder,5239611,American
Baked Green Bean Fries,5084,,,1 tsp McCormick Italian seasoning,9806472,American
Baked Green Bean Fries,5084,,,"1 lb French green beans (heri cot verts), trimmed",9491010,American
Lemon Pepper Aioli,5082,,,"1 each egg yolk, room temperature",,American
Lemon Pepper Aioli,5082,,,1 tsp French’s Dijon mustard,,American
Lemon Pepper Aioli,5082,,,"1/4 tsp garlic, minced",,American
Lemon Pepper Aioli,5082,,,1 Tbsp Sysco Classic white vinegar,,American
Lemon Pepper Aioli,5082,,,1 tsp lemon juice,,American
Lemon Pepper Aioli,5082,,,1 cup Sysco Classic neutral oil,,American
Lemon Pepper Aioli,5082,,,1 tsp Sysco Imperial salt-free lemon pepper seasoning,,American
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,2 Tbsp white miso paste,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,2 Tbsp Jade Mountain Classic low sodium soy sauce GF,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,1 1/2 tsp rice vinegar,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,1 Tbsp mirin,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,3/4 tsp Sysco Supreme sesame oil,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,1 1/2 tsp Sysco Imperial Black Garlic Powder Seasoning,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Pollock,,"1 1/2 lbs Portico Simply pollock, in 6 oz portions",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"8 oz thin rice noodles, such as Thai Kitchen",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,2 Tbsp Sysco Imperial Black Garlic Powder Seasoning,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,1 tsp Sysco Imperial crushed red pepper,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,2 Tbsp Sysco Classic white sugar,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,1/2 cup Jade Mountain Classic soy sauce GF,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,2 tsp Sysco Supreme sesame oil,,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"3 Tbsp Sysco Classic canola oil, divided",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"1 cup onion, julienne",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"2 cups carrots, julienne",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"1 cup red bell pepper, julienne",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"2 cup shiitaki mushrooms, julienne",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"12 oz baby spinach, fresh",,Korean
Black Garlic and Miso Pollock with Stir-Fried Glass Noodles,5080,Stir Fry,,"1/2 cup scallions, slivered",,Korean
Peri Peri Bang Bang Shrimp,5076,,,1/3 cup Frank’s RedHot Sweet Chili sauce,,American
Peri Peri Bang Bang Shrimp,5076,,,1/3 cup Sysco Imperial mayonnaise culinary,,American
